season,date,home_team,away_team,fthg,ftag,ftr,hthg,htag,htr,hs,as,hst,ast,hc,ac,hf,af,hy,ay,hr,ar
1993/94,1994-03-13,Genoa,Juventus,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Milan,Sampdoria,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Napoli,Piacenza,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Parma,Inter,4,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Roma,Reggiana,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Torino,Cagliari,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-13,Udinese,Lazio,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Cagliari,Sampdoria,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Foggia,Roma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Genoa,Udinese,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Juventus,Parma,4,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Lazio,Napoli,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Lecce,Cremonese,2,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Milan,Inter,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Piacenza,Atalanta,4,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-20,Reggiana,Torino,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Cagliari,Juventus,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Cremonese,Reggiana,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Inter,Genoa,1,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Napoli,Milan,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Parma,Atalanta,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Roma,Lecce,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Sampdoria,Foggia,6,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Torino,Lazio,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-03-27,Udinese,Piacenza,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Atalanta,Udinese,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Cremonese,Sampdoria,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Foggia,Piacenza,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Genoa,Lazio,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Juventus,Inter,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Lecce,Torino,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Milan,Parma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Reggiana,Napoli,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-04,Roma,Cagliari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Cagliari,Reggiana,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Inter,Lecce,4,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Lazio,Atalanta,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Napoli,Juventus,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Parma,Roma,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Piacenza,Cremonese,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Sampdoria,Genoa,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Torino,Milan,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-10-04,Udinese,Foggia,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Atalanta,Napoli,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Cremonese,Torino,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Foggia,Genoa,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Juventus,Lazio,6,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Lecce,Reggiana,2,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Milan,Udinese,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Parma,Cagliari,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Roma,Piacenza,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-17,Sampdoria,Inter,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Cagliari,Milan,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Genoa,Atalanta,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Inter,Roma,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Lazio,Lecce,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Napoli,Parma,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Piacenza,Juventus,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Reggiana,Sampdoria,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Torino,Foggia,1,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-04-24,Udinese,Cremonese,3,3,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Atalanta,Inter,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Cremonese,Genoa,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Foggia,Napoli,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Juventus,Udinese,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Lecce,Cagliari,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Milan,Reggiana,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Parma,Piacenza,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Roma,Torino,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1993/94,1994-01-05,Sampdoria,Lazio,3,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Bari,Lazio,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Brescia,Juventus,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Fiorentina,Cagliari,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Milan,Genoa,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Napoli,Reggiana,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Parma,Cremonese,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Roma,Foggia,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Sampdoria,Padova,5,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-09,Torino,Inter,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Cagliari,Milan,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Cremonese,Napoli,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Foggia,Brescia,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Genoa,Fiorentina,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Inter,Roma,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Juventus,Bari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Lazio,Torino,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Padova,Parma,0,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-09,Reggiana,Sampdoria,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Bari,Reggiana,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Brescia,Inter,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Fiorentina,Cremonese,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Milan,Lazio,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Napoli,Juventus,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Parma,Cagliari,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Roma,Genoa,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Sampdoria,Foggia,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-18,Torino,Padova,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Cagliari,Brescia,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Cremonese,Milan,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Foggia,Torino,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Genoa,Napoli,3,3,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Inter,Fiorentina,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Juventus,Sampdoria,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Lazio,Parma,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Padova,Bari,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-09-25,Reggiana,Roma,1,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Bari,Cagliari,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Cremonese,Foggia,1,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Fiorentina,Lazio,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Genoa,Reggiana,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Juventus,Inter,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Milan,Brescia,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Napoli,Padova,3,3,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Parma,Torino,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-02-10,Roma,Sampdoria,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Brescia,Genoa,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Cagliari,Cremonese,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Foggia,Juventus,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Inter,Bari,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Lazio,Napoli,5,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Padova,Milan,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Reggiana,Fiorentina,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-15,Sampdoria,Parma,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-16,Torino,Roma,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Cremonese,Juventus,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Fiorentina,Padova,4,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Foggia,Inter,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Genoa,Lazio,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Milan,Sampdoria,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Napoli,Bari,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Parma,Reggiana,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Roma,Cagliari,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-23,Torino,Brescia,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Bari,Genoa,4,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Brescia,Fiorentina,2,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Cagliari,Torino,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Inter,Reggiana,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Juventus,Milan,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Lazio,Cremonese,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Padova,Foggia,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Parma,Roma,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-10-30,Sampdoria,Napoli,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Cremonese,Sampdoria,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Fiorentina,Bari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Foggia,Cagliari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Genoa,Inter,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Milan,Parma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Padova,Brescia,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Reggiana,Lazio,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-06-11,Roma,Napoli,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Bari,Cremonese,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Brescia,Roma,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Cagliari,Genoa,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Juventus,Reggiana,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Lazio,Padova,5,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Milan,Inter,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Napoli,Fiorentina,2,5,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Parma,Foggia,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-20,Sampdoria,Torino,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Brescia,Bari,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Fiorentina,Sampdoria,2,2,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Foggia,Napoli,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Genoa,Cremonese,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Inter,Parma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Lazio,Roma,0,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Padova,Juventus,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-27,Reggiana,Cagliari,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Bari,Foggia,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Cagliari,Lazio,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Cremonese,Inter,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Juventus,Fiorentina,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Napoli,Torino,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Parma,Brescia,4,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Roma,Padova,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-04-12,Sampdoria,Genoa,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Brescia,Sampdoria,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Fiorentina,Roma,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Foggia,Milan,1,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Genoa,Parma,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Inter,Napoli,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Lazio,Juventus,3,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Padova,Cagliari,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Reggiana,Cremonese,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-11-12,Torino,Bari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Bari,Parma,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Cremonese,Torino,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Fiorentina,Foggia,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Inter,Lazio,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Juventus,Genoa,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Reggiana,Padova,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Roma,Milan,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-18,Sampdoria,Cagliari,5,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-19,Napoli,Brescia,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1994-12-21,Torino,Milan,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Brescia,Reggiana,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Cagliari,Inter,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Foggia,Genoa,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Milan,Napoli,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Padova,Cremonese,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Parma,Juventus,1,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Roma,Bari,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Sampdoria,Lazio,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-08-01,Torino,Fiorentina,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-11-01,Milan,Reggiana,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Bari,Milan,3,5,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Cremonese,Brescia,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Fiorentina,Parma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Genoa,Padova,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Inter,Sampdoria,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Juventus,Roma,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Lazio,Foggia,7,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Napoli,Cagliari,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-15,Reggiana,Torino,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Brescia,Lazio,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Cagliari,Juventus,3,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Foggia,Reggiana,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Milan,Fiorentina,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Padova,Inter,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Parma,Napoli,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Roma,Cremonese,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Sampdoria,Bari,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-22,Torino,Genoa,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-25,Torino,Juventus,3,2,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Cagliari,Fiorentina,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Cremonese,Parma,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Foggia,Roma,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Inter,Torino,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Juventus,Brescia,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Lazio,Bari,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Padova,Sampdoria,1,4,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-01-29,Reggiana,Napoli,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Bari,Juventus,0,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Brescia,Foggia,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Fiorentina,Genoa,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Milan,Cagliari,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Napoli,Cremonese,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Parma,Padova,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Roma,Inter,3,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Sampdoria,Reggiana,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-12-02,Torino,Lazio,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-02-15,Genoa,Milan,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-02-19,Cagliari,Parma,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-02-19,Cremonese,Fiorentina,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
1994/95,1995-02-19,Foggia,Sampdoria,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
